DATA LABEL,DESCRIPTION,DATA_TYPE
First Dose,116774,integer
First Dose,116841,integer
First Dose,117032,integer
First Dose,117187,integer
First Dose,117334,integer
First Dose,117473,integer
First Dose,117613,integer
First Dose,117687,integer
First Dose,117760,integer
First Dose,117958,integer
First Dose,118085,integer
First Dose,118229,integer
First Dose,118484,integer
First Dose,118624,integer
First Dose,118717,integer
First Dose,118884,integer
First Dose,118993,integer
First Dose,119107,integer
First Dose,119166,integer
First Dose,119314,integer
First Dose,119515,integer
First Dose,119560,integer
First Dose,119635,integer
First Dose,119722,integer
First Dose,119851,integer
First Dose,119933,integer
First Dose,120062,integer
First Dose,120121,integer
First Dose,120148,integer
First Dose,120183,integer
First Dose,120260,integer
First Dose,120343,integer
First Dose,120412,integer
First Dose,120518,integer
First Dose,120610,integer
First Dose,120631,integer
First Dose,120717,integer
First Dose,120785,integer
First Dose,120873,integer
First Dose,120963,integer
First Dose,120997,integer
First Dose,0,integer
First Dose,0,integer
First Dose,22,integer
First Dose,73,integer
First Dose,150,integer
First Dose,151,integer
First Dose,167,integer
First Dose,184,integer
First Dose,231,integer
First Dose,284,integer
First Dose,323,integer
First Dose,361,integer
First Dose,361,integer
First Dose,386,integer
First Dose,466,integer
First Dose,544,integer
First Dose,609,integer
First Dose,665,integer
First Dose,680,integer
First Dose,889,integer
First Dose,889,integer
First Dose,980,integer
First Dose,1077,integer
First Dose,1343,integer
First Dose,1692,integer
First Dose,1941,integer
First Dose,1966,integer
First Dose,2144,integer
First Dose,2276,integer
First Dose,2365,integer
First Dose,2613,integer
First Dose,2712,integer
First Dose,2898,integer
First Dose,2939,integer
First Dose,3182,integer
First Dose,3282,integer
First Dose,3660,integer
First Dose,3868,integer
First Dose,3935,integer
First Dose,3995,integer
First Dose,4036,integer
First Dose,4064,integer
First Dose,4144,integer
First Dose,4330,integer
First Dose,4417,integer
First Dose,4662,integer
First Dose,4729,integer
First Dose,4739,integer
First Dose,4749,integer
First Dose,4833,integer
First Dose,4839,integer
First Dose,5071,integer
First Dose,5270,integer
First Dose,5453,integer
First Dose,5515,integer
First Dose,5554,integer
First Dose,5597,integer
First Dose,5656,integer
First Dose,5853,integer
First Dose,6162,integer
First Dose,6352,integer
First Dose,6405,integer
First Dose,6520,integer
First Dose,6687,integer
First Dose,6884,integer
First Dose,7090,integer
First Dose,7167,integer
First Dose,7255,integer
First Dose,7315,integer
First Dose,7360,integer
First Dose,7380,integer
First Dose,7461,integer
First Dose,7602,integer
First Dose,7917,integer
First Dose,8573,integer
First Dose,8865,integer
First Dose,9016,integer
First Dose,9218,integer
First Dose,9537,integer
First Dose,10084,integer
First Dose,10544,integer
First Dose,11057,integer
First Dose,11610,integer
First Dose,11982,integer
First Dose,12490,integer
First Dose,13097,integer
First Dose,13532,integer
First Dose,13918,integer
First Dose,14246,integer
First Dose,14397,integer
First Dose,14448,integer
First Dose,14584,integer
First Dose,14965,integer
First Dose,16144,integer
First Dose,16650,integer
First Dose,17225,integer
First Dose,17368,integer
First Dose,17437,integer
First Dose,17618,integer
First Dose,17827,integer
First Dose,18268,integer
First Dose,18751,integer
First Dose,18890,integer
First Dose,19146,integer
First Dose,19304,integer
First Dose,19467,integer
First Dose,19550,integer
First Dose,20076,integer
First Dose,20692,integer
First Dose,20895,integer
First Dose,21141,integer
First Dose,21183,integer
First Dose,21391,integer
First Dose,21531,integer
First Dose,22233,integer
First Dose,22956,integer
First Dose,23237,integer
First Dose,23405,integer
First Dose,23515,integer
First Dose,23708,integer
First Dose,23803,integer
First Dose,23921,integer
First Dose,24295,integer
First Dose,24446,integer
First Dose,24588,integer
First Dose,24702,integer
First Dose,24793,integer
First Dose,24904,integer
First Dose,25241,integer
First Dose,25394,integer
First Dose,25535,integer
First Dose,25634,integer
First Dose,25684,integer
First Dose,25772,integer
First Dose,25910,integer
First Dose,26014,integer
First Dose,26165,integer
First Dose,26275,integer
First Dose,26350,integer
First Dose,26367,integer
First Dose,26417,integer
First Dose,26517,integer
First Dose,26654,integer
First Dose,26763,integer
First Dose,26867,integer
First Dose,27091,integer
First Dose,27143,integer
First Dose,27188,integer
First Dose,27243,integer
First Dose,27395,integer
First Dose,27563,integer
First Dose,27753,integer
First Dose,27793,integer
First Dose,27846,integer
First Dose,28141,integer
First Dose,28244,integer
First Dose,28487,integer
First Dose,28718,integer
First Dose,29078,integer
First Dose,29223,integer
First Dose,29298,integer
First Dose,29600,integer
First Dose,29968,integer
First Dose,30193,integer
First Dose,30391,integer
First Dose,30639,integer
First Dose,30757,integer
First Dose,30836,integer
First Dose,30846,integer
First Dose,30889,integer
First Dose,31052,integer
First Dose,31190,integer
First Dose,31267,integer
First Dose,31350,integer
First Dose,31402,integer
First Dose,31451,integer
First Dose,31505,integer
First Dose,31592,integer
First Dose,31693,integer
First Dose,31784,integer
First Dose,31818,integer
First Dose,31832,integer
First Dose,31898,integer
First Dose,31935,integer
First Dose,31998,integer
First Dose,32077,integer
First Dose,32130,integer
First Dose,32169,integer
First Dose,32188,integer
First Dose,32223,integer
First Dose,32255,integer
First Dose,32318,integer
First Dose,32372,integer
First Dose,32433,integer
First Dose,32493,integer
First Dose,32523,integer
First Dose,32531,integer
First Dose,32563,integer
First Dose,32649,integer
First Dose,32706,integer
First Dose,32738,integer
First Dose,32770,integer
First Dose,32788,integer
First Dose,32827,integer
First Dose,32858,integer
First Dose,32902,integer
First Dose,32935,integer
First Dose,32969,integer
First Dose,32999,integer
First Dose,33015,integer
First Dose,33052,integer
First Dose,33063,integer
First Dose,33111,integer
First Dose,33131,integer
First Dose,33157,integer
First Dose,33196,integer
First Dose,33226,integer
First Dose,33312,integer
First Dose,33339,integer
First Dose,33408,integer
First Dose,33468,integer
First Dose,33503,integer
First Dose,33532,integer
First Dose,33560,integer
First Dose,33638,integer
First Dose,33743,integer
First Dose,33831,integer
First Dose,33925,integer
First Dose,33982,integer
First Dose,34041,integer
First Dose,34053,integer
First Dose,34073,integer
First Dose,34119,integer
First Dose,34192,integer
First Dose,34245,integer
First Dose,34294,integer
First Dose,34373,integer
First Dose,34389,integer
First Dose,34415,integer
First Dose,34451,integer
First Dose,34514,integer
First Dose,34564,integer
First Dose,34602,integer
First Dose,34640,integer
First Dose,34663,integer
First Dose,34716,integer
First Dose,34776,integer
First Dose,34815,integer
First Dose,34885,integer
First Dose,34942,integer
First Dose,34972,integer
First Dose,34995,integer
First Dose,35024,integer
First Dose,35116,integer
First Dose,35178,integer
First Dose,35252,integer
First Dose,35310,integer
First Dose,35433,integer
First Dose,35464,integer
First Dose,35535,integer
First Dose,35591,integer
First Dose,35631,integer
First Dose,35677,integer
First Dose,35720,integer
First Dose,35738,integer
First Dose,35755,integer
First Dose,35872,integer
First Dose,35905,integer
First Dose,35963,integer
First Dose,36014,integer
First Dose,36072,integer
First Dose,36181,integer
First Dose,36234,integer
First Dose,36263,integer
First Dose,36320,integer
First Dose,36405,integer
First Dose,36484,integer
First Dose,36545,integer
First Dose,36604,integer
First Dose,36639,integer
First Dose,36681,integer
First Dose,36738,integer
First Dose,36833,integer
First Dose,36909,integer
First Dose,36963,integer
First Dose,37001,integer
First Dose,37033,integer
First Dose,37096,integer
First Dose,37124,integer
First Dose,37170,integer
First Dose,37186,integer
First Dose,37204,integer
First Dose,37290,integer
First Dose,37318,integer
First Dose,37339,integer
First Dose,37374,integer
First Dose,37411,integer
First Dose,37433,integer
First Dose,37499,integer
First Dose,37537,integer
First Dose,37551,integer
First Dose,37572,integer
First Dose,37612,integer
First Dose,37661,integer
First Dose,37687,integer
First Dose,37713,integer
First Dose,37732,integer
First Dose,37741,integer
First Dose,37765,integer
First Dose,37781,integer
First Dose,37809,integer
First Dose,37826,integer
First Dose,37829,integer
First Dose,0,integer
First Dose,0,integer
First Dose,9,integer
First Dose,17,integer
First Dose,23,integer
First Dose,27,integer
First Dose,29,integer
First Dose,60,integer
First Dose,102,integer
First Dose,128,integer
First Dose,556,integer
First Dose,562,integer
First Dose,567,integer
First Dose,573,integer
First Dose,613,integer
First Dose,845,integer
First Dose,1037,integer
First Dose,1388,integer
First Dose,1394,integer
First Dose,1451,integer
First Dose,1458,integer
First Dose,1498,integer
First Dose,1628,integer
First Dose,1937,integer
First Dose,2312,integer
First Dose,2446,integer
First Dose,2734,integer
First Dose,2769,integer
First Dose,3037,integer
First Dose,3160,integer
First Dose,3744,integer
First Dose,3945,integer
First Dose,4410,integer
First Dose,4753,integer
First Dose,4984,integer
First Dose,5185,integer
First Dose,5291,integer
First Dose,5371,integer
First Dose,5590,integer
First Dose,5843,integer
First Dose,6042,integer
First Dose,6256,integer
First Dose,6441,integer
First Dose,6566,integer
First Dose,6690,integer
First Dose,6822,integer
First Dose,7069,integer
First Dose,7137,integer
First Dose,7226,integer
First Dose,7372,integer
First Dose,7445,integer
First Dose,7611,integer
First Dose,7887,integer
First Dose,8109,integer
First Dose,8194,integer
First Dose,8262,integer
First Dose,8382,integer
First Dose,8535,integer
First Dose,8712,integer
First Dose,9154,integer
First Dose,9448,integer
First Dose,9610,integer
First Dose,9757,integer
First Dose,9944,integer
First Dose,10073,integer
First Dose,10245,integer
First Dose,10366,integer
First Dose,10462,integer
First Dose,10566,integer
First Dose,10643,integer
First Dose,10719,integer
First Dose,10861,integer
First Dose,11004,integer
First Dose,11674,integer
First Dose,12760,integer
First Dose,13197,integer
First Dose,13369,integer
First Dose,13572,integer
First Dose,13764,integer
First Dose,14008,integer
First Dose,14497,integer
First Dose,15344,integer
First Dose,15749,integer
First Dose,16108,integer
First Dose,16489,integer
First Dose,16941,integer
First Dose,17261,integer
First Dose,17560,integer
First Dose,18336,integer
First Dose,18595,integer
First Dose,18812,integer
First Dose,18928,integer
First Dose,19090,integer
