FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073
PLST,NY,155,0,0,0,3,23235,1550000US3645139103,3645139103,1,2,36,1779796,103,H1,974149,,,,,,,,,,,,,45139,U1,2390117,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,65866551,108884,Suffolk,Suffolk County (part),A,,14317,5364,40.8535886,-72.7893483,6,P,,14317,13253,12244,362,38,254,0,355,1064,1017,111,66,120,1,622,36,2,1,34,0,0,16,1,7,0,40,10,10,1,8,1,0,7,1,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14317,1428,12889,12456,11814,326,12,253,0,51,433,415,88,62,112,1,101,32,2,1,9,0,0,0,1,6,0,18,6,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23236,1550000US3645392023,3645392023,1,2,36,1779796,23,H1,974110,,,,,,,,,,,,,45392,C1,2390964,,,,,,,,,,,,,,,,,,18660,2,296,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,2925636,5183,Cortland,Cortland County (part),A,,892,443,42.4441351,-76.0358504,6,P,,892,850,841,4,2,0,0,3,42,42,1,21,4,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,16,876,841,835,4,2,0,0,0,35,35,1,21,4,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23237,1550000US3645480067,3645480067,1,2,36,1779796,67,H1,974132,,,,,,,,,,,,,45480,C1,2390965,,,,,,,,,,,,,,,,,,45060,1,532,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,1655581,0,Onondaga,Onondaga County (part),A,,1745,888,42.9855393,-76.3412276,6,P,,1745,1689,1655,17,2,10,0,5,56,55,11,9,7,0,23,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,26,1719,1672,1642,17,2,10,0,1,47,46,10,7,7,0,17,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23238,1550000US3645524065,3645524065,1,2,36,1779796,65,H1,974131,,,,,,,,,,,,,45524,U1,2806949,,,,,,,,,,,,,,,,,,46540,1,999,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,4449981,289159,Oneida,Oneida County (part),A,,650,342,43.1391846,-75.2742012,6,P,,650,618,599,10,2,5,1,1,32,31,8,2,5,0,13,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,13,637,616,599,9,2,5,1,0,21,21,8,2,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23239,1550000US3645557025,3645557025,1,2,36,1779796,25,H1,974111,,,,,,,,,,,,,45557,C1,2390966,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,1801425,47899,Delaware,Delaware County (part),A,,514,320,42.145267,-74.6507083,6,P,,514,496,480,4,2,0,0,10,18,16,0,8,2,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,18,496,482,476,4,1,0,0,1,14,13,0,8,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23240,1550000US3645573093,3645573093,1,2,36,1779796,93,H1,974144,,,,,,,,,,,,,45573,U1,2390121,,,,,,,,,,,,,,,,,,10580,1,104,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,14569914,983920,Schenectady,Schenectady County (part),A,,666,372,42.8254735,-74.1275072,6,P,,666,648,639,4,2,2,0,1,18,17,6,4,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,10,656,642,634,4,2,2,0,0,14,14,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23241,1550000US3645634117,3645634117,1,2,36,1779796,117,H1,974156,,,,,,,,,,,,,45634,U1,2631642,,,,,,,,,,,,,,,,,,40380,1,464,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,7906994,15224,Wayne,Wayne County (part),A,,1432,675,43.1420632,-77.1935944,6,P,,1432,1371,1306,17,0,0,0,48,61,58,4,24,0,0,29,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,74,1358,1309,1285,17,0,0,0,7,49,48,4,24,0,0,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23242,1550000US3645659027,3645659027,1,2,36,1779796,27,H1,974112,,,,,,,,,,,,,45659,U1,2806928,,,,,,,,,,,,,,,,,,39100,1,408,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,676724,0,Dutchess,Dutchess County (part),A,,2894,10,41.7213633,-73.9314058,6,P,,2894,2650,2294,147,1,113,0,95,244,242,21,19,42,3,138,2,5,1,9,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,312,2582,2469,2207,133,1,111,0,17,113,113,19,16,41,3,25,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23243,1550000US3645700111,3645700111,1,2,36,1779796,111,H1,974153,,,,,,,,,,,,,45700,U1,2390122,,,,,,,,,,,,,,,,,,28740,1,408,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,12910067,1658499,Ulster,Ulster County (part),A,,3699,1667,41.6046655,-73.9750451,6,P,,3699,3413,3010,185,10,53,1,154,286,265,28,31,15,0,157,1,1,0,19,0,1,8,0,3,1,16,3,2,0,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3699,465,3234,3116,2876,176,2,46,0,16,118,106,23,21,12,0,41,0,1,0,4,0,1,0,0,3,0,9,2,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PLST,NY,155,0,0,0,3,23244,1550000US3645986059,3645986059,1,2,36,1779796,59,H1,974128,,,,,,,,,,,,,45986,U1,2390130,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,9217047,1122029,Nassau,Nassau County (part),A,,21355,7375,40.6705517,-73.4712918,6,P,,21355,20096,19214,123,17,435,4,303,1259,1220,62,85,137,5,893,6,9,0,14,3,0,0,0,5,1,32,10,0,0,4,0,0,6,1,6,0,2,0,0,1,2,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21355,1586,19769,19264,18661,112,9,432,3,47,505,497,49,82,132,5,203,3,9,0,9,2,0,0,0,3,0,8,2,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23245,1550000US3645997059,3645997059,1,2,36,1779796,59,H1,974128,,,,,,,,,,,,,45997,C1,2390968,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,5676961,143952,Nassau,Nassau County (part),A,,17109,5913,40.6843977,-73.4499477,6,P,,17109,16117,15454,81,17,312,2,251,992,945,57,50,102,1,697,3,4,1,11,4,0,4,0,10,1,28,0,3,0,9,2,0,5,0,1,0,0,0,2,0,3,1,0,0,0,2,19,4,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17109,1235,15874,15563,15105,78,12,306,0,62,311,302,50,45,101,1,88,0,4,1,5,0,0,0,0,6,1,7,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23246,1550000US3646019089,3646019089,1,2,36,1779796,89,H1,977309,,,,,,,,,,,,,46019,C1,2390969,,,,,,,,,,,,,,,,,,36300,2,999,99999,,,,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,11733827,518819,St. Lawrence,St. Lawrence County (part),A,,10151,5026,44.9305501,-74.8895594,6,P,,10151,9648,9102,72,305,112,5,52,503,465,64,217,23,0,138,3,4,3,10,0,0,0,3,0,0,30,10,1,0,0,6,0,4,6,0,0,0,0,0,1,0,0,0,0,1,1,8,4,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10151,208,9943,9530,9043,66,291,109,4,17,413,384,64,216,23,0,65,3,4,0,6,0,0,0,3,0,0,22,8,0,0,0,6,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,7,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23247,1550000US3646074103,3646074103,1,2,36,1779796,103,H1,974149,,,,,,,,,,,,,46074,U1,2390132,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,9998798,220000,Suffolk,Suffolk County (part),A,,15404,4792,40.8061423,-72.8471825,6,P,,15404,13472,8959,1578,105,403,10,2417,1932,1808,211,83,63,4,1202,81,9,1,101,0,0,32,2,10,9,111,43,8,0,24,2,0,16,3,7,0,2,0,6,0,0,0,0,0,0,0,12,3,0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15404,4605,10799,10198,8191,1440,43,390,10,124,601,547,167,65,53,3,123,80,5,1,36,0,0,2,2,5,5,52,33,7,0,6,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23248,1550000US3646085103,3646085103,1,2,36,1779796,103,H1,974149,,,,,,,,,,,,,46085,U1,2390131,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,12686827,2862151,Suffolk,Suffolk County (part),A,,14199,5198,40.7634374,-72.845605,6,P,,14199,12437,8927,1869,112,221,7,1301,1762,1614,321,107,75,9,926,55,10,0,75,3,1,15,5,10,2,128,52,10,1,35,8,0,14,2,3,0,0,0,0,0,2,0,0,1,0,0,16,3,0,10,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,3,3,14199,3160,11039,10334,8194,1771,64,208,4,93,705,633,273,74,71,9,102,47,8,0,33,2,1,2,5,6,0,66,42,6,0,10,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,6,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23249,1550000US3646107059,3646107059,1,2,36,1779796,59,H1,974128,,,,,,,,,,,,,46107,C1,2390970,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,6909008,12831,Nassau,Nassau County (part),A,,847,323,40.8725361,-73.5845032,6,P,,847,790,725,1,0,46,0,18,57,57,0,0,8,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,77,770,757,710,1,0,46,0,0,13,13,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23250,1550000US3646140103,3646140103,1,2,36,1779796,103,H1,974149,,,,,,,,,,,,,46140,U1,2390134,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,23261595,8087250,Suffolk,Suffolk County (part),A,,4322,2527,40.9962221,-72.5370555,6,P,,4322,4050,3661,67,16,39,1,266,272,260,18,22,15,4,197,0,0,0,0,0,0,1,0,3,0,11,3,1,0,2,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4322,516,3806,3706,3586,65,3,39,1,12,100,95,15,18,12,4,43,0,0,0,0,0,0,0,0,3,0,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23251,1550000US3646151067,3646151067,1,2,36,1779796,67,H1,974132,,,,,,,,,,,,,46151,U1,2390135,,,,,,,,,,,,,,,,,,45060,1,532,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,4974026,0,Onondaga,Onondaga County (part),A,,6296,2816,43.0996809,-76.1435474,6,P,,6296,5735,4940,389,50,251,8,97,561,530,158,161,18,6,161,0,2,1,20,0,0,0,0,0,3,30,14,0,0,10,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6296,349,5947,5533,4859,361,47,251,2,13,414,396,137,149,18,6,81,0,2,1,2,0,0,0,0,0,0,18,13,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23252,1550000US3646162071,3646162071,1,2,36,1779796,71,H1,974134,,,,,,,,,,,,,46162,C1,2390971,,,,,,,,,,,,,,,,,,39100,1,408,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,3507463,14293,Orange,Orange County (part),A,,3150,1336,41.488335,-74.2134977,6,P,,3150,2731,1930,461,11,43,0,286,419,399,73,32,20,0,231,8,1,0,30,2,0,1,0,1,0,20,3,0,0,6,2,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,803,2347,2210,1732,414,2,43,0,19,137,128,53,28,18,0,15,8,1,0,5,0,0,0,0,0,0,9,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23253,1550000US3646206035,3646206035,1,2,36,1779796,35,H1,974116,,,,,,,,,,,,,46206,C1,2390972,,,,,,,,,,,,,,,,,,24100,2,104,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,2606192,465566,Fulton,Fulton County (part),A,,780,374,43.1019333,-74.2660139,6,P,,780,738,728,2,2,1,0,5,42,42,0,5,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,23,757,727,718,2,2,1,0,4,30,30,0,5,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23254,1550000US3646239013,3646239013,1,2,36,1779796,13,H1,974105,,,,,,,,,,,,,46239,C1,2390973,,,,,,,,,,,,,,,,,,27460,2,999,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,5221002,6221,Chautauqua,Chautauqua County (part),A,,1442,826,42.2494205,-79.5008176,6,P,,1442,1381,1280,56,6,5,1,33,61,61,15,17,1,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,86,1356,1309,1246,52,5,4,1,1,47,47,12,16,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23255,1550000US3646349071,3646349071,1,2,36,1779796,71,H1,974134,,,,,,,,,,,,,46349,U1,2389465,,,,,,,,,,,,,,,,,,39100,1,408,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,8673786,144992,Orange,Orange County (part),A,,8065,3628,41.4459406,-74.3949432,6,P,,8065,7068,3067,2052,68,380,13,1488,997,937,115,43,31,2,521,32,4,1,149,1,0,25,3,6,4,53,27,5,0,15,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8065,2710,5355,5069,2751,1871,11,373,6,57,286,262,98,37,22,2,26,27,4,1,39,1,0,0,3,2,0,23,16,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
PLST,NY,155,0,0,0,3,23256,1550000US3646360091,3646360091,1,2,36,1779796,91,H1,974143,,,,,,,,,,,,,46360,C5,979207,,,,,,,,,,,,,,,,,,10580,1,104,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,2172487,204368,Saratoga,Saratoga County (part),A,,5163,2695,42.9054991,-73.6913573,6,P,,5163,4838,4615,96,7,53,1,66,325,303,56,92,21,0,124,2,2,2,3,0,0,1,0,0,0,19,11,0,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5163,207,4956,4701,4540,94,7,50,1,9,255,243,49,87,21,0,82,0,2,2,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23257,1550000US3646404103,3646404103,1,2,36,1779796,103,H1,974149,,,,,,,,,,,,,46404,U1,2389468,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,27968187,0,Suffolk,Suffolk County (part),A,,24247,8416,40.8187215,-72.9857772,6,P,,24247,21367,16132,1661,122,777,12,2663,2880,2746,213,105,116,10,2020,66,15,8,131,5,0,37,5,12,3,113,30,2,0,31,1,0,27,4,11,0,0,1,5,0,1,0,0,0,0,0,21,0,0,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24247,5973,18274,17554,15080,1545,31,758,8,132,720,686,157,91,105,9,193,56,14,6,40,5,0,1,5,4,0,34,21,2,0,1,0,0,1,4,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23258,1550000US3646415073,3646415073,1,2,36,1779796,73,H1,974135,,,,,,,,,,,,,46415,C1,2390975,,,,,,,,,,,,,,,,,,40380,1,464,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,8543805,201006,Orleans,Orleans County (part),A,,6047,2820,43.2196984,-78.3902066,6,P,,6047,5584,4978,370,23,45,3,165,463,429,201,89,12,0,100,7,4,2,10,0,0,1,1,2,0,27,8,3,1,1,0,0,4,4,1,3,1,0,0,0,0,0,0,1,0,0,7,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6047,348,5699,5328,4876,355,23,45,3,26,371,342,187,85,12,0,50,1,4,1,0,0,0,1,1,0,0,22,8,3,0,1,0,0,0,4,1,3,1,0,0,0,0,0,0,1,0,0,7,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23259,1550000US3646503011,3646503011,1,2,36,1779796,11,H1,974104,,,,,,,,,,,,,46503,U1,2389470,,,,,,,,,,,,,,,,,,12180,2,532,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,9664589,1513592,Cayuga,Cayuga County (part),A,,2141,997,42.9121265,-76.5381404,6,P,,2141,2081,2047,10,2,7,1,14,60,59,15,10,3,0,30,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141,48,2093,2060,2040,10,2,7,1,0,33,33,15,10,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23260,1550000US3646514103,3646514103,1,2,36,1779796,103,H1,974149,,,,,,,,,,,,,46514,U1,2389471,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,31367459,0,Suffolk,Suffolk County (part),A,,19284,7777,40.7900844,-73.4071871,6,P,,19284,18268,14925,859,22,2006,3,453,1016,959,86,30,190,7,529,20,7,3,47,12,0,12,3,9,4,47,8,1,1,12,1,0,3,2,8,1,0,1,0,0,8,1,0,0,0,0,8,2,0,1,0,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,19284,1288,17996,17538,14654,794,12,1997,3,78,458,429,72,26,172,4,89,16,7,3,19,12,0,0,0,9,0,24,7,1,1,0,0,0,2,2,0,1,0,1,0,0,8,1,0,0,0,0,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
